Game Clock,2min Warning,Late Game,Lead,d1,d2,d3,d4,Distance,LateLong,Spot,isRedZone,Play Type
0.017083,1,1,0.333333333,1,0,0,0,0.25,0,0.616161616,0,PASS
0.017278,1,1,0.441666667,0,0,0,1,0.1,0,0.373737374,0,PASS
0.017292,1,1,0.333333333,1,0,0,0,0.25,0,0.151515152,1,PASS
0.017469,1,1,0.475,1,0,0,0,0.25,0,0.545454545,0,PASS
0.017639,1,1,0.641666667,0,0,1,0,0.325,1,0.424242424,0,RUSH
0.019444,1,1,0.541666667,0,0,1,0,0.075,0,0.545454545,0,RUSH
0.019583,1,1,0.733333333,1,0,0,0,0.25,0,0.717171717,0,RUSH
0.019833,1,1,0.441666667,0,0,1,0,0.1,0,0.373737374,0,PASS
0.020174,1,1,0.333333333,1,0,0,0,0.25,0,0.262626263,0,PASS
0.020238,1,1,0.225,0,1,0,0,0.05,0,0.656565657,0,RUSH
0.020278,1,1,0.475,0,0,1,0,0.125,0,0.666666667,0,RUSH
0.020278,1,1,0.616666667,0,0,1,0,0.075,0,0.252525253,0,RUSH
0.021481,1,1,0.341666667,0,0,1,0,0.2,1,0.151515152,1,RUSH
0.021759,1,1,0.541666667,0,1,0,0,0.025,0,0.646464646,0,RUSH
0.021944,1,1,0.616666667,1,0,0,0,0.25,0,0.545454545,0,RUSH
0.022389,1,1,0.441666667,0,1,0,0,0.225,0,0.424242424,0,PASS
0.022778,1,1,0.333333333,0,0,1,0,0.025,0,0.666666667,0,RUSH
0.023056,1,1,0.333333333,0,0,1,0,0.25,1,0.383838384,0,PASS
0.024028,1,1,0.208333333,1,0,0,0,0.25,0,0.818181818,0,RUSH
0.024444,1,1,0.45,0,0,0,1,0.4,1,0.646464646,0,PASS
0.024528,1,1,0.675,0,0,0,1,0.2,1,0.151515152,1,RUSH
0.024691,1,1,0.475,0,1,0,0,0.15,0,0.676767677,0,RUSH
0.024944,1,1,0.441666667,1,0,0,0,0.25,0,0.434343434,0,RUSH
0.025938,1,1,0.333333333,0,1,0,0,0.25,0,0.383838384,0,PASS
0.026296,1,1,0.408333333,0,0,0,1,0.25,1,0.353535354,0,FIELD_GOAL
0.026296,1,1,0.541666667,0,1,0,0,0.2,0,0.595959596,0,RUSH
0.026458,1,1,0.641666667,0,1,0,0,0.3,0,0.414141414,0,RUSH
0.026944,1,1,0.341666667,0,1,0,0,0.2,0,0.151515152,1,PASS
0.026984,1,1,0.225,1,0,0,0,0.25,0,0.737373737,0,RUSH
0.0275,1,1,0.475,1,0,0,0,0.25,0,0.717171717,0,PASS
0.0275,1,1,0.441666667,1,0,0,0,0.25,0,0.757575758,0,PASS
0.028009,1,1,0.45,0,0,1,0,0.375,1,0.636363636,0,RUSH
0.028472,1,1,0.333333333,0,1,0,0,0.075,0,0.686868687,0,RUSH
0.028819,1,1,0.333333333,1,0,0,0,0.25,0,0.383838384,0,PASS
0.028981,1,1,0.408333333,0,0,1,0,0.25,1,0.353535354,0,PASS
0.029074,1,1,0.541666667,1,0,0,0,0.25,0,0.737373737,0,RUSH
0.030556,1,1,0.733333333,0,0,0,1,0.025,0,0.787878788,0,RUSH
0.030833,1,1,0.5,0,0,0,1,0.075,0,0.505050505,0,PUNT
0.031574,1,1,0.45,0,1,0,0,0.375,0,0.636363636,0,PASS
0.031667,1,1,0.408333333,0,1,0,0,0.25,0,0.353535354,0,PASS
0.031701,1,1,0.333333333,0,0,0,1,0.05,0,0.414141414,0,PASS
0.032037,1,1,0.208333333,0,0,1,0,0.05,0,0.878787879,0,RUSH
0.032407,1,1,0.341666667,1,0,0,0,0.25,0,0.171717172,1,RUSH
0.032917,1,1,0.616666667,0,1,0,0,0.225,0,0.666666667,0,RUSH
0.033611,0,1,0.541666667,1,0,0,0,0.25,0,0.616161616,0,RUSH
0.03373,0,1,0.225,0,0,1,0,0.05,0,0.808080808,0,RUSH
0.03375,0,1,0.616666667,0,1,0,0,0.225,0,0.313131313,0,RUSH
0.034167,0,1,0.333333333,1,0,0,0,0.25,0,0.757575758,0,RUSH
0.034222,0,1,0.675,0,0,1,0,0.2,1,0.151515152,1,RUSH
0.034352,0,1,0.408333333,1,0,0,0,0.25,0,0.353535354,0,PASS
0.034583,0,1,0.333333333,0,0,1,0,0.075,0,0.424242424,0,RUSH
0.035278,0,1,0.641666667,1,0,0,0,0.25,0,0.393939394,0,RUSH
0.036389,0,1,0.541666667,0,1,0,0,0.175,0,0.818181818,0,RUSH
0.037037,0,1,0.408333333,0,1,0,0,0.175,0,0.525252525,0,PASS
0.037465,0,1,0.333333333,0,1,0,0,0.25,0,0.494949495,0,PASS
0.037813,0,1,0.5,0,0,1,0,0.3,1,0.595959596,0,PASS
0.03787,0,1,0.341666667,0,0,1,0,0.05,0,0.222222222,0,RUSH
0.038333,0,1,0.4,0,0,0,1,0.55,1,0.545454545,0,PASS
0.038384,0,1,0.508333333,0,1,0,0,0.225,0,0.252525253,0,RUSH
0.038704,0,1,0.45,1,0,0,0,0.25,0,0.585858586,0,PASS
0.039722,0,1,0.408333333,1,0,0,0,0.25,0,0.555555556,0,PASS
0.040046,0,1,0.208333333,0,1,0,0,0.25,0,0.95959596,0,RUSH
0.040278,0,1,0.4,0,0,1,0,0.5,1,0.525252525,0,RUSH
