Game Clock,2min Warning,Late Game,Lead,d1,d2,d3,d4,Distance,LateLong,Spot,isRedZone,Play Type
0.096004274,0,1,0.341666667,0,1,0,0,0.25,0,0.838383838,0,PASS
0.096481481,0,1,0.55,0,0,1,0,0.025,0,0.666666667,0,RUSH
0.096481481,0,1,0.55,0,0,0,1,0.05,0,0.676767677,0,PUNT
0.096944444,0,1,0.35,1,0,0,0,0.25,0,0.95959596,0,RUSH
0.098055556,0,1,0.666666667,0,1,0,0,0.2,0,0.161616162,1,RUSH
0.098181818,0,1,0.641666667,0,0,1,0,0.075,0,0.141414141,1,PASS
0.098271605,0,1,0.758333333,1,0,0,0,0.475,0,0.919191919,0,RUSH
0.098650794,0,1,0.758333333,1,0,0,0,0.25,0,0.525252525,0,RUSH
0.099944444,0,1,0.475,0,0,1,0,0.05,0,0.484848485,0,PASS
0.100222222,0,1,0.758333333,0,1,0,0,0.175,0,0.222222222,0,RUSH
0.100509259,0,1,0.7,1,0,0,0,0.025,0,0.01010101,1,RUSH
0.101666667,0,1,0.341666667,1,0,0,0,0.25,0,0.838383838,0,PASS
0.101805556,0,1,0.416666667,1,0,0,0,0.25,0,0.292929293,0,RUSH
0.105479798,0,1,0.625,0,0,1,0,0.375,1,0.545454545,0,PASS
0.106186869,0,1,0.641666667,0,1,0,0,0.075,0,0.141414141,1,PASS
0.106203704,0,1,0.475,0,1,0,0,0.175,0,0.535353535,0,PASS
0.106296296,0,1,0.55,0,1,0,0,0.2,0,0.737373737,0,PASS
0.106904762,0,1,0.758333333,0,1,0,0,0.05,0,0.575757576,0,PASS
0.108240741,0,1,0.7,0,0,0,1,0.075,0,0.04040404,1,RUSH
0.108888889,0,1,0.666666667,1,0,0,0,0.25,0,0.181818182,1,RUSH
0.109722222,0,1,0.416666667,0,0,0,1,0.35,1,0.262626263,0,FIELD_GOAL
0.110444444,0,1,0.758333333,1,0,0,0,0.25,0,0.252525253,0,RUSH
0.111333333,0,1,0.733333333,0,0,0,1,0.05,0,0.131313131,1,RUSH
0.112462963,0,1,0.475,1,0,0,0,0.25,0,0.565656566,0,RUSH
0.114191919,0,1,0.641666667,1,0,0,0,0.25,0,0.212121212,0,RUSH
0.114700855,0,1,0.416666667,0,0,1,0,0.35,1,0.262626263,0,PASS
0.114861111,0,1,0.416666667,0,1,0,0,0.15,0,0.595959596,0,RUSH
0.11515873,0,1,0.758333333,1,0,0,0,0.25,0,0.656565657,0,RUSH
0.115714286,0,1,0.383333333,0,1,0,0,0.025,0,0.01010101,1,RUSH
0.115972222,0,1,0.7,0,0,1,0,0.1,0,0.050505051,1,RUSH
0.116111111,0,1,0.55,1,0,0,0,0.25,0,0.757575758,0,RUSH
0.118333333,0,0,0.725,0,0,1,0,0.35,1,0.838383838,0,PASS
0.118333333,0,0,0.725,0,0,0,1,0.1,0,0.737373737,0,PUNT
0.118722222,0,0,0.475,1,0,0,0,0.25,0,0.747474747,0,PASS
0.119679487,0,0,0.416666667,0,1,0,0,0.275,0,0.232323232,0,RUSH
0.119722222,0,0,0.666666667,0,1,0,0,0.2,0,0.303030303,0,PASS
0.12031746,0,0,0.383333333,1,0,0,0,0.05,0,0.02020202,1,RUSH
0.120666667,0,0,0.758333333,0,0,1,0,0.15,0,0.424242424,0,PASS
0.120722222,0,0,0.733333333,0,0,1,0,0.05,0,0.131313131,1,PASS
0.121388889,0,0,0.416666667,1,0,0,0,0.25,0,0.636363636,0,PASS
0.12219697,0,0,0.641666667,0,1,0,0,0.1,0,0.343434343,0,RUSH
0.123412698,0,0,0.758333333,0,1,0,0,0.075,0,0.707070707,0,RUSH
0.123555556,0,0,0.608333333,0,0,1,0,0.275,1,0.707070707,0,PASS
0.124981481,0,0,0.475,0,0,1,0,0.025,0,0.767676768,0,RUSH
0.126843434,0,0,0.625,0,1,0,0,0.225,0,0.484848485,0,RUSH
0.127916667,0,0,0.416666667,0,1,0,0,0.15,0,0.767676768,0,PASS
0.12952381,0,0,0.383333333,1,0,0,0,0.25,0,0.292929293,0,PASS
0.129636752,0,0,0.416666667,1,0,0,0,0.25,0,0.222222222,0,RUSH
0.130111111,0,0,0.733333333,0,1,0,0,0.075,0,0.141414141,1,RUSH
0.130166667,0,0,0.608333333,0,1,0,0,0.275,0,0.707070707,0,PASS
0.13020202,0,0,0.641666667,1,0,0,0,0.25,0,0.404040404,0,RUSH
